Hand: [5, 9, 2, 7, 14];Bid: 621;Rank: 66;Type: HandType.HIGH_CARD
Hand: [5, 11, 7, 12, 6];Bid: 270;Rank: 67;Type: HandType.HIGH_CARD
Hand: [5, 11, 14, 9, 6];Bid: 702;Rank: 68;Type: HandType.HIGH_CARD
Hand: [5, 14, 6, 8, 3];Bid: 907;Rank: 69;Type: HandType.HIGH_CARD
Hand: [5, 14, 12, 8, 2];Bid: 340;Rank: 70;Type: HandType.HIGH_CARD
Hand: [6, 2, 5, 7, 3];Bid: 772;Rank: 71;Type: HandType.HIGH_CARD
Hand: [6, 2, 9, 13, 11];Bid: 416;Rank: 72;Type: HandType.HIGH_CARD
Hand: [6, 3, 8, 10, 9];Bid: 966;Rank: 73;Type: HandType.HIGH_CARD
Hand: [6, 4, 12, 13, 7];Bid: 191;Rank: 74;Type: HandType.HIGH_CARD
Hand: [6, 5, 13, 7, 14];Bid: 717;Rank: 75;Type: HandType.HIGH_CARD
Hand: [6, 7, 5, 9, 4];Bid: 467;Rank: 76;Type: HandType.HIGH_CARD
Hand: [6, 8, 2, 14, 5];Bid: 728;Rank: 77;Type: HandType.HIGH_CARD
Hand: [6, 9, 3, 12, 14];Bid: 218;Rank: 78;Type: HandType.HIGH_CARD
Hand: [6, 9, 7, 13, 10];Bid: 524;Rank: 79;Type: HandType.HIGH_CARD
Hand: [6, 10, 3, 14, 13];Bid: 661;Rank: 80;Type: HandType.HIGH_CARD
Hand: [6, 10, 5, 2, 12];Bid: 657;Rank: 81;Type: HandType.HIGH_CARD
Hand: [6, 12, 14, 9, 10];Bid: 570;Rank: 82;Type: HandType.HIGH_CARD
Hand: [6, 13, 2, 5, 7];Bid: 228;Rank: 83;Type: HandType.HIGH_CARD
Hand: [6, 13, 4, 12, 8];Bid: 849;Rank: 84;Type: HandType.HIGH_CARD
Hand: [6, 13, 8, 11, 7];Bid: 118;Rank: 85;Type: HandType.HIGH_CARD
Hand: [6, 14, 4, 10, 5];Bid: 165;Rank: 86;Type: HandType.HIGH_CARD
Hand: [7, 2, 8, 5, 14];Bid: 578;Rank: 87;Type: HandType.HIGH_CARD
Hand: [7, 2, 10, 5, 13];Bid: 247;Rank: 88;Type: HandType.HIGH_CARD
Hand: [7, 4, 3, 2, 9];Bid: 221;Rank: 89;Type: HandType.HIGH_CARD
Hand: [7, 4, 10, 5, 2];Bid: 637;Rank: 90;Type: HandType.HIGH_CARD
Hand: [7, 4, 12, 10, 5];Bid: 852;Rank: 91;Type: HandType.HIGH_CARD
Hand: [7, 5, 4, 3, 10];Bid: 206;Rank: 92;Type: HandType.HIGH_CARD
Hand: [7, 6, 8, 5, 3];Bid: 986;Rank: 93;Type: HandType.HIGH_CARD
Hand: [7, 6, 9, 8, 12];Bid: 583;Rank: 94;Type: HandType.HIGH_CARD
Hand: [7, 6, 10, 14, 13];Bid: 617;Rank: 95;Type: HandType.HIGH_CARD
Hand: [7, 8, 6, 2, 10];Bid: 753;Rank: 96;Type: HandType.HIGH_CARD
Hand: [7, 10, 13, 6, 12];Bid: 886;Rank: 97;Type: HandType.HIGH_CARD
Hand: [7, 12, 14, 5, 11];Bid: 306;Rank: 98;Type: HandType.HIGH_CARD
Hand: [7, 13, 4, 3, 11];Bid: 410;Rank: 99;Type: HandType.HIGH_CARD
Hand: [7, 13, 5, 12, 10];Bid: 978;Rank: 100;Type: HandType.HIGH_CARD
Hand: [7, 13, 8, 10, 5];Bid: 970;Rank: 101;Type: HandType.HIGH_CARD
Hand: [8, 3, 14, 5, 13];Bid: 807;Rank: 102;Type: HandType.HIGH_CARD
Hand: [8, 4, 5, 11, 3];Bid: 59;Rank: 103;Type: HandType.HIGH_CARD
Hand: [8, 4, 10, 14, 12];Bid: 387;Rank: 104;Type: HandType.HIGH_CARD
Hand: [8, 5, 2, 11, 7];Bid: 253;Rank: 105;Type: HandType.HIGH_CARD
Hand: [8, 5, 14, 12, 11];Bid: 283;Rank: 106;Type: HandType.HIGH_CARD
Hand: [8, 7, 6, 13, 3];Bid: 607;Rank: 107;Type: HandType.HIGH_CARD
Hand: [8, 7, 9, 14, 6];Bid: 18;Rank: 108;Type: HandType.HIGH_CARD
Hand: [8, 7, 12, 5, 10];Bid: 749;Rank: 109;Type: HandType.HIGH_CARD
Hand: [8, 9, 2, 4, 7];Bid: 883;Rank: 110;Type: HandType.HIGH_CARD
Hand: [8, 9, 14, 3, 4];Bid: 955;Rank: 111;Type: HandType.HIGH_CARD
Hand: [8, 10, 3, 9, 14];Bid: 495;Rank: 112;Type: HandType.HIGH_CARD
Hand: [8, 10, 12, 2, 7];Bid: 4;Rank: 113;Type: HandType.HIGH_CARD
Hand: [8, 10, 12, 11, 3];Bid: 641;Rank: 114;Type: HandType.HIGH_CARD
Hand: [8, 11, 10, 7, 5];Bid: 405;Rank: 115;Type: HandType.HIGH_CARD
Hand: [8, 12, 5, 9, 4];Bid: 90;Rank: 116;Type: HandType.HIGH_CARD
Hand: [8, 12, 10, 6, 7];Bid: 711;Rank: 117;Type: HandType.HIGH_CARD
Hand: [8, 13, 3, 12, 14];Bid: 75;Rank: 118;Type: HandType.HIGH_CARD
Hand: [8, 14, 4, 5, 10];Bid: 948;Rank: 119;Type: HandType.HIGH_CARD
Hand: [8, 14, 12, 7, 4];Bid: 213;Rank: 120;Type: HandType.HIGH_CARD
Hand: [9, 2, 4, 12, 13];Bid: 288;Rank: 121;Type: HandType.HIGH_CARD
Hand: [9, 2, 12, 11, 8];Bid: 397;Rank: 122;Type: HandType.HIGH_CARD
Hand: [9, 3, 6, 11, 12];Bid: 483;Rank: 123;Type: HandType.HIGH_CARD
Hand: [9, 4, 11, 12, 13];Bid: 988;Rank: 124;Type: HandType.HIGH_CARD
Hand: [9, 4, 12, 6, 8];Bid: 129;Rank: 125;Type: HandType.HIGH_CARD
Hand: [9, 5, 8, 6, 10];Bid: 844;Rank: 126;Type: HandType.HIGH_CARD
Hand: [9, 6, 2, 8, 14];Bid: 81;Rank: 127;Type: HandType.HIGH_CARD
Hand: [9, 6, 14, 11, 3];Bid: 398;Rank: 128;Type: HandType.HIGH_CARD
Hand: [9, 7, 12, 6, 10];Bid: 803;Rank: 129;Type: HandType.HIGH_CARD
Hand: [9, 7, 13, 11, 6];Bid: 610;Rank: 130;Type: HandType.HIGH_CARD
Hand: [9, 11, 5, 3, 10];Bid: 175;Rank: 131;Type: HandType.HIGH_CARD
Hand: [9, 12, 14, 13, 5];Bid: 923;Rank: 132;Type: HandType.HIGH_CARD
Hand: [9, 13, 7, 12, 2];Bid: 211;Rank: 133;Type: HandType.HIGH_CARD
Hand: [9, 13, 10, 7, 12];Bid: 511;Rank: 134;Type: HandType.HIGH_CARD
Hand: [10, 2, 14, 11, 4];Bid: 409;Rank: 135;Type: HandType.HIGH_CARD
Hand: [10, 3, 5, 9, 8];Bid: 30;Rank: 136;Type: HandType.HIGH_CARD
Hand: [10, 3, 11, 13, 8];Bid: 301;Rank: 137;Type: HandType.HIGH_CARD
Hand: [10, 4, 12, 5, 9];Bid: 382;Rank: 138;Type: HandType.HIGH_CARD
Hand: [10, 4, 14, 8, 11];Bid: 858;Rank: 139;Type: HandType.HIGH_CARD
Hand: [10, 5, 13, 8, 14];Bid: 670;Rank: 140;Type: HandType.HIGH_CARD
Hand: [10, 6, 11, 13, 5];Bid: 969;Rank: 141;Type: HandType.HIGH_CARD
Hand: [10, 9, 4, 3, 2];Bid: 426;Rank: 142;Type: HandType.HIGH_CARD
Hand: [10, 9, 14, 2, 6];Bid: 262;Rank: 143;Type: HandType.HIGH_CARD
Hand: [10, 11, 6, 14, 12];Bid: 735;Rank: 144;Type: HandType.HIGH_CARD
Hand: [10, 11, 7, 8, 3];Bid: 39;Rank: 145;Type: HandType.HIGH_CARD
Hand: [10, 13, 6, 5, 9];Bid: 824;Rank: 146;Type: HandType.HIGH_CARD
Hand: [10, 13, 8, 5, 2];Bid: 104;Rank: 147;Type: HandType.HIGH_CARD
Hand: [10, 13, 9, 14, 8];Bid: 485;Rank: 148;Type: HandType.HIGH_CARD
Hand: [10, 14, 3, 7, 6];Bid: 480;Rank: 149;Type: HandType.HIGH_CARD
Hand: [10, 14, 3, 9, 13];Bid: 461;Rank: 150;Type: HandType.HIGH_CARD
Hand: [10, 14, 5, 9, 6];Bid: 635;Rank: 151;Type: HandType.HIGH_CARD
Hand: [11, 2, 7, 8, 3];Bid: 723;Rank: 152;Type: HandType.HIGH_CARD
Hand: [11, 3, 8, 6, 9];Bid: 82;Rank: 153;Type: HandType.HIGH_CARD
Hand: [11, 4, 3, 8, 9];Bid: 979;Rank: 154;Type: HandType.HIGH_CARD
Hand: [11, 4, 5, 3, 2];Bid: 41;Rank: 155;Type: HandType.HIGH_CARD
Hand: [11, 4, 5, 9, 6];Bid: 867;Rank: 156;Type: HandType.HIGH_CARD
Hand: [11, 4, 12, 9, 14];Bid: 323;Rank: 157;Type: HandType.HIGH_CARD
Hand: [11, 5, 6, 9, 3];Bid: 589;Rank: 158;Type: HandType.HIGH_CARD
Hand: [11, 5, 10, 12, 9];Bid: 660;Rank: 159;Type: HandType.HIGH_CARD
Hand: [11, 5, 12, 2, 13];Bid: 322;Rank: 160;Type: HandType.HIGH_CARD
Hand: [11, 6, 5, 13, 14];Bid: 764;Rank: 161;Type: HandType.HIGH_CARD
Hand: [11, 6, 8, 7, 9];Bid: 117;Rank: 162;Type: HandType.HIGH_CARD
Hand: [11, 7, 4, 2, 10];Bid: 799;Rank: 163;Type: HandType.HIGH_CARD
Hand: [11, 8, 2, 6, 14];Bid: 863;Rank: 164;Type: HandType.HIGH_CARD
Hand: [11, 8, 6, 7, 3];Bid: 103;Rank: 165;Type: HandType.HIGH_CARD
Hand: [11, 9, 3, 5, 14];Bid: 431;Rank: 166;Type: HandType.HIGH_CARD
Hand: [11, 9, 12, 13, 5];Bid: 292;Rank: 167;Type: HandType.HIGH_CARD
Hand: [11, 10, 5, 13, 8];Bid: 929;Rank: 168;Type: HandType.HIGH_CARD
Hand: [11, 10, 8, 14, 6];Bid: 184;Rank: 169;Type: HandType.HIGH_CARD
Hand: [11, 10, 9, 3, 8];Bid: 981;Rank: 170;Type: HandType.HIGH_CARD
Hand: [11, 14, 13, 5, 9];Bid: 784;Rank: 171;Type: HandType.HIGH_CARD
Hand: [12, 3, 11, 10, 5];Bid: 823;Rank: 172;Type: HandType.HIGH_CARD
Hand: [12, 4, 2, 5, 7];Bid: 989;Rank: 173;Type: HandType.HIGH_CARD
Hand: [12, 5, 9, 8, 2];Bid: 604;Rank: 174;Type: HandType.HIGH_CARD
Hand: [12, 6, 5, 7, 9];Bid: 126;Rank: 175;Type: HandType.HIGH_CARD
Hand: [12, 8, 2, 13, 5];Bid: 691;Rank: 176;Type: HandType.HIGH_CARD
Hand: [12, 8, 10, 13, 9];Bid: 808;Rank: 177;Type: HandType.HIGH_CARD
Hand: [12, 9, 6, 10, 2];Bid: 699;Rank: 178;Type: HandType.HIGH_CARD
Hand: [12, 10, 3, 13, 14];Bid: 200;Rank: 179;Type: HandType.HIGH_CARD
Hand: [12, 13, 4, 5, 11];Bid: 540;Rank: 180;Type: HandType.HIGH_CARD
Hand: [12, 14, 7, 9, 13];Bid: 526;Rank: 181;Type: HandType.HIGH_CARD
Hand: [12, 14, 10, 9, 4];Bid: 132;Rank: 182;Type: HandType.HIGH_CARD
Hand: [13, 2, 10, 12, 14];Bid: 774;Rank: 183;Type: HandType.HIGH_CARD
Hand: [13, 3, 10, 6, 5];Bid: 113;Rank: 184;Type: HandType.HIGH_CARD
Hand: [13, 3, 11, 12, 14];Bid: 2;Rank: 185;Type: HandType.HIGH_CARD
Hand: [13, 6, 3, 5, 2];Bid: 487;Rank: 186;Type: HandType.HIGH_CARD
Hand: [13, 6, 3, 11, 9];Bid: 164;Rank: 187;Type: HandType.HIGH_CARD
Hand: [13, 8, 2, 3, 9];Bid: 238;Rank: 188;Type: HandType.HIGH_CARD
Hand: [13, 8, 2, 6, 7];Bid: 884;Rank: 189;Type: HandType.HIGH_CARD
Hand: [13, 8, 7, 12, 5];Bid: 180;Rank: 190;Type: HandType.HIGH_CARD
Hand: [13, 9, 4, 11, 8];Bid: 769;Rank: 191;Type: HandType.HIGH_CARD
Hand: [13, 9, 6, 10, 8];Bid: 548;Rank: 192;Type: HandType.HIGH_CARD
Hand: [13, 11, 6, 3, 5];Bid: 532;Rank: 193;Type: HandType.HIGH_CARD
Hand: [13, 11, 9, 6, 4];Bid: 760;Rank: 194;Type: HandType.HIGH_CARD
Hand: [13, 12, 9, 3, 7];Bid: 697;Rank: 195;Type: HandType.HIGH_CARD
Hand: [13, 14, 6, 4, 10];Bid: 395;Rank: 196;Type: HandType.HIGH_CARD
Hand: [14, 2, 3, 11, 7];Bid: 705;Rank: 197;Type: HandType.HIGH_CARD
Hand: [14, 2, 8, 10, 6];Bid: 187;Rank: 198;Type: HandType.HIGH_CARD
Hand: [14, 2, 10, 3, 6];Bid: 833;Rank: 199;Type: HandType.HIGH_CARD
Hand: [14, 3, 6, 2, 9];Bid: 153;Rank: 200;Type: HandType.HIGH_CARD
Hand: [14, 3, 6, 4, 7];Bid: 625;Rank: 201;Type: HandType.HIGH_CARD
Hand: [14, 3, 9, 5, 4];Bid: 244;Rank: 202;Type: HandType.HIGH_CARD
Hand: [14, 3, 10, 5, 13];Bid: 891;Rank: 203;Type: HandType.HIGH_CARD
Hand: [14, 4, 12, 11, 6];Bid: 45;Rank: 204;Type: HandType.HIGH_CARD
Hand: [14, 6, 8, 3, 4];Bid: 273;Rank: 205;Type: HandType.HIGH_CARD
Hand: [14, 7, 5, 2, 12];Bid: 672;Rank: 206;Type: HandType.HIGH_CARD
Hand: [14, 7, 8, 5, 3];Bid: 16;Rank: 207;Type: HandType.HIGH_CARD
Hand: [14, 7, 10, 9, 5];Bid: 465;Rank: 208;Type: HandType.HIGH_CARD
Hand: [14, 8, 5, 10, 2];Bid: 80;Rank: 209;Type: HandType.HIGH_CARD
Hand: [14, 8, 10, 2, 4];Bid: 475;Rank: 210;Type: HandType.HIGH_CARD
Hand: [14, 9, 12, 7, 4];Bid: 155;Rank: 211;Type: HandType.HIGH_CARD
Hand: [14, 9, 13, 6, 3];Bid: 34;Rank: 212;Type: HandType.HIGH_CARD
Hand: [14, 10, 6, 11, 3];Bid: 454;Rank: 213;Type: HandType.HIGH_CARD
Hand: [14, 11, 2, 8, 10];Bid: 349;Rank: 214;Type: HandType.HIGH_CARD
Hand: [14, 11, 12, 8, 7];Bid: 38;Rank: 215;Type: HandType.HIGH_CARD
Hand: [14, 12, 7, 6, 3];Bid: 595;Rank: 216;Type: HandType.HIGH_CARD
Hand: [14, 13, 4, 8, 10];Bid: 243;Rank: 217;Type: HandType.HIGH_CARD
Hand: [2, 3, 3, 4, 12];Bid: 439;Rank: 218;Type: HandType.ONE_PAIR
Hand: [2, 5, 3, 13, 13];Bid: 676;Rank: 219;Type: HandType.ONE_PAIR
Hand: [2, 6, 14, 13, 13];Bid: 474;Rank: 220;Type: HandType.ONE_PAIR
Hand: [2, 7, 7, 9, 10];Bid: 566;Rank: 221;Type: HandType.ONE_PAIR
Hand: [2, 7, 7, 13, 11];Bid: 55;Rank: 222;Type: HandType.ONE_PAIR
Hand: [2, 7, 8, 7, 3];Bid: 69;Rank: 223;Type: HandType.ONE_PAIR
Hand: [2, 7, 10, 12, 10];Bid: 507;Rank: 224;Type: HandType.ONE_PAIR
Hand: [2, 10, 6, 10, 5];Bid: 522;Rank: 225;Type: HandType.ONE_PAIR
Hand: [2, 10, 12, 10, 5];Bid: 765;Rank: 226;Type: HandType.ONE_PAIR
Hand: [2, 12, 9, 9, 7];Bid: 289;Rank: 227;Type: HandType.ONE_PAIR
Hand: [2, 13, 2, 11, 3];Bid: 179;Rank: 228;Type: HandType.ONE_PAIR
Hand: [2, 13, 3, 3, 7];Bid: 977;Rank: 229;Type: HandType.ONE_PAIR
Hand: [2, 13, 6, 13, 11];Bid: 859;Rank: 230;Type: HandType.ONE_PAIR
Hand: [2, 14, 5, 2, 11];Bid: 816;Rank: 231;Type: HandType.ONE_PAIR
Hand: [2, 14, 8, 14, 10];Bid: 847;Rank: 232;Type: HandType.ONE_PAIR
Hand: [3, 3, 5, 11, 2];Bid: 450;Rank: 233;Type: HandType.ONE_PAIR
Hand: [3, 3, 11, 9, 13];Bid: 846;Rank: 234;Type: HandType.ONE_PAIR
Hand: [3, 6, 6, 4, 10];Bid: 940;Rank: 235;Type: HandType.ONE_PAIR
Hand: [3, 6, 6, 7, 11];Bid: 102;Rank: 236;Type: HandType.ONE_PAIR
Hand: [3, 6, 10, 6, 13];Bid: 294;Rank: 237;Type: HandType.ONE_PAIR
Hand: [3, 6, 11, 6, 8];Bid: 148;Rank: 238;Type: HandType.ONE_PAIR
Hand: [3, 6, 13, 13, 9];Bid: 457;Rank: 239;Type: HandType.ONE_PAIR
Hand: [3, 7, 2, 2, 10];Bid: 391;Rank: 240;Type: HandType.ONE_PAIR
Hand: [3, 7, 6, 14, 7];Bid: 781;Rank: 241;Type: HandType.ONE_PAIR
Hand: [3, 7, 8, 2, 8];Bid: 279;Rank: 242;Type: HandType.ONE_PAIR
Hand: [3, 8, 2, 8, 11];Bid: 316;Rank: 243;Type: HandType.ONE_PAIR
Hand: [3, 8, 6, 9, 6];Bid: 320;Rank: 244;Type: HandType.ONE_PAIR
Hand: [3, 9, 3, 11, 8];Bid: 827;Rank: 245;Type: HandType.ONE_PAIR
Hand: [3, 9, 8, 14, 8];Bid: 310;Rank: 246;Type: HandType.ONE_PAIR
Hand: [3, 10, 2, 6, 3];Bid: 756;Rank: 247;Type: HandType.ONE_PAIR
Hand: [3, 10, 13, 3, 11];Bid: 608;Rank: 248;Type: HandType.ONE_PAIR
Hand: [3, 11, 7, 8, 7];Bid: 359;Rank: 249;Type: HandType.ONE_PAIR
Hand: [3, 11, 11, 10, 6];Bid: 77;Rank: 250;Type: HandType.ONE_PAIR
Hand: [3, 11, 12, 3, 14];Bid: 326;Rank: 251;Type: HandType.ONE_PAIR
Hand: [3, 12, 5, 11, 11];Bid: 350;Rank: 252;Type: HandType.ONE_PAIR
Hand: [3, 13, 4, 3, 11];Bid: 181;Rank: 253;Type: HandType.ONE_PAIR
Hand: [3, 13, 5, 6, 6];Bid: 505;Rank: 254;Type: HandType.ONE_PAIR
Hand: [3, 13, 6, 12, 12];Bid: 94;Rank: 255;Type: HandType.ONE_PAIR
Hand: [3, 13, 11, 12, 3];Bid: 685;Rank: 256;Type: HandType.ONE_PAIR
Hand: [3, 13, 14, 2, 2];Bid: 835;Rank: 257;Type: HandType.ONE_PAIR
Hand: [3, 14, 10, 4, 3];Bid: 874;Rank: 258;Type: HandType.ONE_PAIR
Hand: [4, 2, 8, 7, 7];Bid: 96;Rank: 259;Type: HandType.ONE_PAIR
Hand: [4, 2, 9, 9, 13];Bid: 193;Rank: 260;Type: HandType.ONE_PAIR
Hand: [4, 2, 11, 11, 9];Bid: 286;Rank: 261;Type: HandType.ONE_PAIR
Hand: [4, 3, 8, 13, 8];Bid: 133;Rank: 262;Type: HandType.ONE_PAIR
Hand: [4, 4, 3, 13, 6];Bid: 268;Rank: 263;Type: HandType.ONE_PAIR
Hand: [4, 5, 2, 2, 6];Bid: 261;Rank: 264;Type: HandType.ONE_PAIR
Hand: [4, 7, 7, 6, 2];Bid: 550;Rank: 265;Type: HandType.ONE_PAIR
Hand: [4, 8, 4, 14, 6];Bid: 716;Rank: 266;Type: HandType.ONE_PAIR
Hand: [4, 8, 13, 4, 5];Bid: 575;Rank: 267;Type: HandType.ONE_PAIR
Hand: [4, 9, 10, 8, 8];Bid: 541;Rank: 268;Type: HandType.ONE_PAIR
Hand: [4, 10, 4, 9, 3];Bid: 189;Rank: 269;Type: HandType.ONE_PAIR
Hand: [4, 10, 5, 3, 10];Bid: 646;Rank: 270;Type: HandType.ONE_PAIR
Hand: [4, 12, 4, 11, 9];Bid: 324;Rank: 271;Type: HandType.ONE_PAIR
Hand: [4, 12, 8, 2, 12];Bid: 287;Rank: 272;Type: HandType.ONE_PAIR
Hand: [4, 12, 13, 11, 11];Bid: 795;Rank: 273;Type: HandType.ONE_PAIR
Hand: [4, 12, 13, 13, 10];Bid: 603;Rank: 274;Type: HandType.ONE_PAIR
Hand: [4, 13, 5, 5, 9];Bid: 993;Rank: 275;Type: HandType.ONE_PAIR
Hand: [4, 14, 2, 3, 4];Bid: 572;Rank: 276;Type: HandType.ONE_PAIR
Hand: [5, 2, 13, 9, 13];Bid: 980;Rank: 277;Type: HandType.ONE_PAIR
Hand: [5, 3, 2, 14, 14];Bid: 384;Rank: 278;Type: HandType.ONE_PAIR
Hand: [5, 3, 10, 9, 10];Bid: 414;Rank: 279;Type: HandType.ONE_PAIR
Hand: [5, 5, 13, 3, 10];Bid: 152;Rank: 280;Type: HandType.ONE_PAIR
Hand: [5, 5, 14, 3, 2];Bid: 471;Rank: 281;Type: HandType.ONE_PAIR
Hand: [5, 6, 10, 5, 8];Bid: 476;Rank: 282;Type: HandType.ONE_PAIR
Hand: [5, 7, 5, 4, 9];Bid: 592;Rank: 283;Type: HandType.ONE_PAIR
Hand: [5, 8, 2, 8, 9];Bid: 904;Rank: 284;Type: HandType.ONE_PAIR
Hand: [5, 8, 6, 5, 13];Bid: 615;Rank: 285;Type: HandType.ONE_PAIR
